25.200000 0.000091 0.795909 0.795909
25.300000 0.000161 0.795969 0.795969
25.400000 0.000221 0.795867 0.795867
25.500000 0.000264 0.795603 0.795603
25.600000 0.000288 0.795182 0.795183
25.700000 0.000289 0.794619 0.794619
25.800000 0.000265 0.793933 0.793933
25.900000 0.000215 0.793147 0.793147
26.000000 0.000142 0.792293 0.792293
26.100000 0.000047 0.791402 0.791402
26.200000 -0.000066 0.790509 0.790509
26.300000 -0.000192 0.789652 0.789652
26.400000 -0.000327 0.788864 0.788864
26.500000 -0.000464 0.788180 0.788180
26.600000 -0.000598 0.787630 0.787630
26.700000 -0.000723 0.787241 0.787241
26.800000 -0.000835 0.787034 0.787035
26.900000 -0.000929 0.787026 0.787027
27.000000 -0.001000 0.787228 0.787228
27.100000 -0.001045 0.787642 0.787643
27.200000 -0.001062 0.788269 0.788270
27.300000 -0.001049 0.789099 0.789099
27.400000 -0.001005 0.790118 0.790119
27.500000 -0.000931 0.791308 0.791308
27.600000 -0.000827 0.792642 0.792643
27.700000 -0.000696 0.794092 0.794092
27.800000 -0.000542 0.795623 0.795623
27.900000 -0.000369 0.797196 0.797196
28.000000 -0.000183 0.798772 0.798772
28.100000 0.000010 0.800307 0.800307
28.200000 0.000205 0.801758 0.801758
28.300000 0.000396 0.803084 0.803084
28.400000 0.000578 0.804243 0.804244
28.500000 0.000745 0.805201 0.805202
28.600000 0.000894 0.805927 0.805927
28.700000 0.001023 0.806397 0.806397
28.800000 0.001130 0.806595 0.806596
28.900000 0.001213 0.806514 0.806515
29.000000 0.001272 0.806156 0.806157
29.100000 0.001310 0.805532 0.805533
29.200000 0.001328 0.804658 0.804659
29.300000 0.001328 0.803562 0.803563
29.400000 0.001316 0.802274 0.802275
29.500000 0.001295 0.800830 0.800831
29.600000 0.001268 0.799270 0.799271
29.700000 0.001241 0.797633 0.797634
29.800000 0.001216 0.795960 0.795961
29.900000 0.001198 0.794291 0.794291
30.000000 0.001188 0.792661 0.792662
30.100000 0.001190 0.791105 0.791106
30.200000 0.001203 0.789653 0.789653
30.300000 0.001229 0.788330 0.788331
30.400000 0.001268 0.787160 0.787161
