36.400000	0.137498	0.186693
36.500000	0.137330	0.186860
36.600000	0.137174	0.187016
36.700000	0.137030	0.187160
36.800000	0.136901	0.187289
36.900000	0.136787	0.187403
37.000000	0.136691	0.187499
37.100000	0.136615	0.187576
37.200000	0.136559	0.187631
37.300000	0.136527	0.187664
37.400000	0.136519	0.187671
37.500000	0.136539	0.187652
37.600000	0.136588	0.187603
37.700000	0.136669	0.187521
37.800000	0.136786	0.187405
37.900000	0.136940	0.187250
38.000000	0.137136	0.187055
38.100000	0.137374	0.186817
38.200000	0.137656	0.186535
38.300000	0.137981	0.186209
38.400000	0.138349	0.185841
38.500000	0.138756	0.185435
38.600000	0.139196	0.184995
38.700000	0.139663	0.184527
38.800000	0.140149	0.184041
38.900000	0.140645	0.183545
39.000000	0.141141	0.183050
39.100000	0.141626	0.182564
39.200000	0.142090	0.182100
39.300000	0.142524	0.181667
39.400000	0.142917	0.181273
39.500000	0.143262	0.180928
39.600000	0.143553	0.180638
39.700000	0.143783	0.180408
39.800000	0.143948	0.180242
39.900000	0.144047	0.180143
40.000000	0.144080	0.180111
40.100000	0.144046	0.180145
40.200000	0.143949	0.180242
40.300000	0.143793	0.180397
40.400000	0.143583	0.180607
40.500000	0.143327	0.180863
40.600000	0.143031	0.181160
40.700000	0.142703	0.181488
40.800000	0.142350	0.181840
40.900000	0.141981	0.182209
41.000000	0.141601	0.182589
41.100000	0.141217	0.182973
41.200000	0.140833	0.183358
41.300000	0.140452	0.183738
41.400000	0.140078	0.184112
41.500000	0.139713	0.184477
41.600000	0.139358	0.184833
41.700000	0.139013	0.185177
41.800000	0.138680	0.185510
41.900000	0.138359	0.185832
42.000000	0.138050	0.186141
42.100000	0.137754	0.186437
42.200000	0.137471	0.186720
42.300000	0.137202	0.186989
42.400000	0.136947	0.187244
42.500000	0.136707	0.187484
42.600000	0.136482	0.187708
42.700000	0.136274	0.187916
42.800000	0.136085	0.188106
42.900000	0.135916	0.188275
43.000000	0.135770	0.188420
43.100000	0.135653	0.188538
43.200000	0.135567	0.188623
43.300000	0.135519	0.188671
43.400000	0.135514	0.188676
43.500000	0.135558	0.188632
43.600000	0.135657	0.188533
43.700000	0.135816	0.188374
43.800000	0.136039	0.188152
43.900000	0.136328	0.187863
44.000000	0.136685	0.187506
44.100000	0.137109	0.187081
44.200000	0.137597	0.186593
44.300000	0.138145	0.186045
44.400000	0.138746	0.185444
44.500000	0.139391	0.184800
44.600000	0.140069	0.184122
44.700000	0.140768	0.183422
44.800000	0.141476	0.182714
44.900000	0.142179	0.182011
45.000000	0.142862	0.181328
45.100000	0.143511	0.180679
45.200000	0.144114	0.180077
45.300000	0.144656	0.179535
45.400000	0.145126	0.179064
45.500000	0.145514	0.178676
45.600000	0.145810	0.178380
45.700000	0.146007	0.178183
45.800000	0.146099	0.178091
45.900000	0.146082	0.178108
46.000000	0.145954	0.178236
46.100000	0.145716	0.178474
46.200000	0.145370	0.178820
46.300000	0.144922	0.179268
46.400000	0.144379	0.179812
46.500000	0.143750	0.180440
46.600000	0.143048	0.181143
46.700000	0.142286	0.181904
46.800000	0.141479	0.182711
46.900000	0.140644	0.183547
47.000000	0.139797	0.184394
47.100000	0.138955	0.185235
47.200000	0.138135	0.186055
47.300000	0.137354	0.186836
47.400000	0.136626	0.187564
47.500000	0.135965	0.188225
47.600000	0.135384	0.188807
47.700000	0.134890	0.189300
47.800000	0.134494	0.189697
47.900000	0.134199	0.189991
48.000000	0.134011	0.190180
48.100000	0.133929	0.190261
48.200000	0.133953	0.190237
48.300000	0.134080	0.190111
48.400000	0.134304	0.189886
48.500000	0.134619	0.189572
48.600000	0.135015	0.189175
48.700000	0.135482	0.188708
48.800000	0.136010	0.188180
48.900000	0.136585	0.187605
49.000000	0.137194	0.186996
49.100000	0.137824	0.186366
49.200000	0.138461	0.185729
49.300000	0.139092	0.185099
49.400000	0.139703	0.184488
49.500000	0.140281	0.183909
49.600000	0.140817	0.183373
49.700000	0.141300	0.182890
49.800000	0.141722	0.182469
49.900000	0.142076	0.182114
50.000000	0.142360	0.181831
50.100000	0.142569	0.181621
50.200000	0.142706	0.181485
50.300000	0.142771	0.181420
50.400000	0.142769	0.181422
50.500000	0.142706	0.181485
50.600000	0.142590	0.181601
50.700000	0.142430	0.181761
50.800000	0.142236	0.181955
50.900000	0.142018	0.182172
51.000000	0.141787	0.182403
51.100000	0.141553	0.182638
51.200000	0.141324	0.182867
51.300000	0.141108	0.183082
51.400000	0.140912	0.183278
51.500000	0.140740	0.183450
51.600000	0.140596	0.183594
51.700000	0.140482	0.183708
51.800000	0.140398	0.183792
51.900000	0.140343	0.183847
52.000000	0.140315	0.183875
52.100000	0.140312	0.183878
52.200000	0.140329	0.183861
52.300000	0.140361	0.183829
52.400000	0.140402	0.183788
52.500000	0.140446	0.183744
52.600000	0.140487	0.183704
